time[s],Rel. Drehwinkel - drive1.phiRel [rad],Rel. Winkelgeschwindigkeit - drive1.omRel [rad/s],Rel. Winkelbeschleunigung - drive1.alpRel [rad/s²]
s,rad,rad/s,rad/s²
0.00761077320620423,-0.974835013247085,-0.372243295262059,-48.5437992492744
0.00771317800533377,-0.974873389960766,-0.377263361681305,-49.4757833137284
0.00781694674625427,-0.974912801334607,-0.382338632638991,-48.5046988713576
0.00791957443854201,-0.974952297441358,-0.387358185349478,-49.1505793946257
0.00802017658427144,-0.97499151457485,-0.392289151828442,-49.0114347358612
0.00812347945874529,-0.975032300168517,-0.397342979283601,-48.8316646731853
0.0082244276353451,-0.975072660698173,-0.40228470045346,-49.0421619279722
0.0083267145716233,-0.975114065165511,-0.407289713891131,-48.8585923928184
0.0084324220443628,-0.975157391818246,-0.412456100868874,-48.8820482363905
0.00853733143789891,-0.975200931211862,-0.417580940194926,-48.8344306830633
0.0086393528784175,-0.975243787713251,-0.42256672096863,-48.8914782350136
0.00874211282792797,-0.975287468917718,-0.427593807123856,-48.9633543905946
0.00884501732430422,-0.975331732067198,-0.432630499214651,-48.9366348062253
0.00894593901692547,-0.975375647108627,-0.437571574699006,-48.9636525114633
0.00905081919879259,-0.975421826981344,-0.442707427947661,-48.9682083414626
0.00915829248163433,-0.975469737842846,-0.44796958604103,-48.957404556751
0.0092706845712203,-0.97552040209638,-0.453470575642008,-48.9313059923207
0.00940497659002707,-0.975581740839563,-0.460038692445147,-48.8851334254504
0.0095115402620958,-0.975631041704092,-0.46524541876935,-48.8345257538754
0.00962094973919347,-0.975682236390155,-0.470592298467679,-48.8896120596798
0.00972560213114105,-0.975731766624967,-0.475711704050279,-48.933562124641
0.00984507295672969,-0.975789003030144,-0.481559929158509,-48.961207269834
0.00995625760044952,-0.975842869260846,-0.487004684152054,-48.9760736130275
0.0100751227623211,-0.975901103627516,-0.49282620266715,-48.9745021220777
